,h111,bx111,hx111,by111,hy111,h121,bx121,hx121,by121,hy121,h131,bx131,hx131,by131,hy131,h141,bx141,hx141,by141,hy141,h151,bx151,hx151,h211,bx211,hx211,by211,hy211,h221,bx221,hx221,by221,hy221,h231,bx231,hx231,by231,hy231,h241,bx241,hx241,by241,hy241,h251,bx251,hx251,h311,bx311,hx311,by311,hy311,h321,bx321,hx321,by321,hy321,h331,bx331,hx331,by331,hy331,h341,bx341,hx341,by341,hy341,h351,bx351,hx351,h411,by411,hy411,h421,by421,hy421,h431,by431,hy431,h441,by441,hy441,h451,h112,bx112,hx112,by112,hy112,h122,bx122,hx122,by122,hy122,h132,bx132,hx132,by132,hy132,h142,bx142,hx142,by142,hy142,h152,bx152,hx152,h212,bx212,hx212,by212,hy212,h222,bx222,hx222,by222,hy222,h232,bx232,hx232,by232,hy232,h242,bx242,hx242,by242,hy242,h252,bx252,hx252,h312,bx312,hx312,by312,hy312,h322,bx322,hx322,by322,hy322,h332,bx332,hx332,by332,hy332,h342,bx342,hx342,by342,hy342,h352,bx352,hx352,h412,by412,hy412,h422,by422,hy422,h432,by432,hy432,h442,by442,hy442,h452,T1,T2,Weight,Mstar1,Mstar2,Part Factor1,Part Factor2
63,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4257730555391056,0.42074689753221195,1915.0,286.58876698237486,287.7803526824198,1.1961796084160277,1.193743263893452
64,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.45,0.4,0.5,0.4,0.5,0.45,0.4,0.5,0.4,0.5,0.45,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.45,0.4,0.5,0.4,0.5,0.45,0.4,0.5,0.4,0.5,0.45,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.45,0.4,0.5,0.4,0.5,0.45,0.4,0.5,0.4,0.5,0.45,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.45,0.4,0.5,0.4,0.5,0.45,0.4,0.5,0.4,0.5,0.45,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.39944115763645527,0.39515059992417845,1956.4375,284.76661265535245,285.81340243485096,1.1998252572778245,1.1977429157975692
65,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.5,0.4,0.5,0.4,0.5,0.5,0.4,0.5,0.4,0.5,0.5,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.5,0.4,0.5,0.4,0.5,0.5,0.4,0.5,0.4,0.5,0.5,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.5,0.4,0.5,0.4,0.5,0.5,0.4,0.5,0.4,0.5,0.5,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.5,0.5,0.4,0.5,0.4,0.5,0.5,0.4,0.5,0.4,0.5,0.5,0.4,0.5,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.3750369893644521,0.3708119431950209,2002.75,281.70477454536535,282.7430696275324,1.2057225894476609,1.2037558469746585
66,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.4,0.55,0.4,0.4,0.55,0.4,0.4,0.55,0.4,0.4,0.55,0.4,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.4,0.55,0.4,0.4,0.55,0.4,0.4,0.55,0.4,0.4,0.55,0.4,0.42577305553910433,0.4099481134235043,1987.0,286.58876698237486,290.4010898819333,1.196179608416028,1.188245902510289
67,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.55,0.45,0.4,0.5,0.4,0.55,0.45,0.4,0.5,0.4,0.55,0.45,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.55,0.45,0.4,0.5,0.4,0.55,0.45,0.4,0.5,0.4,0.55,0.45,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.4,0.55,0.4,0.4,0.55,0.4,0.4,0.55,0.4,0.4,0.55,0.4,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.55,0.45,0.4,0.5,0.4,0.55,0.45,0.4,0.5,0.4,0.55,0.45,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.55,0.45,0.4,0.5,0.4,0.55,0.45,0.4,0.5,0.4,0.55,0.45,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.4,0.55,0.4,0.4,0.55,0.4,0.4,0.55,0.4,0.4,0.55,0.4,0.39934294946308846,0.38398625737299075,2028.4375,284.7897236603976,288.6037098329515,1.199779638454921,1.1920363935397225
68,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.55,0.5,0.4,0.5,0.4,0.55,0.5,0.4,0.5,0.4,0.55,0.5,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.55,0.5,0.4,0.5,0.4,0.55,0.5,0.4,0.5,0.4,0.55,0.5,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.4,0.55,0.4,0.4,0.55,0.4,0.4,0.55,0.4,0.4,0.55,0.4,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.55,0.5,0.4,0.5,0.4,0.55,0.5,0.4,0.5,0.4,0.55,0.5,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.55,0.5,0.4,0.5,0.4,0.55,0.5,0.4,0.5,0.4,0.55,0.5,0.4,0.5,0.4,0.55,0.4,0.4,0.5,0.4,0.4,0.55,0.4,0.4,0.55,0.4,0.4,0.55,0.4,0.4,0.55,0.4,0.374726052538499,0.35930822980178967,2074.75,281.77906573945154,285.651954506164,1.2055830209086604,1.1980662089649592
69,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.4,0.6,0.4,0.4,0.6,0.4,0.4,0.6,0.4,0.4,0.6,0.4,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.4,0.6,0.4,0.4,0.6,0.4,0.4,0.6,0.4,0.4,0.6,0.4,0.42577305553910544,0.40075551301433154,2059.0,286.58876698237503,292.78481551550226,1.1961796084160277,1.183088238301642
70,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.6,0.45,0.4,0.5,0.4,0.6,0.45,0.4,0.5,0.4,0.6,0.45,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.6,0.45,0.4,0.5,0.4,0.6,0.45,0.4,0.5,0.4,0.6,0.45,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.4,0.6,0.4,0.4,0.6,0.4,0.4,0.6,0.4,0.4,0.6,0.4,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.6,0.45,0.4,0.5,0.4,0.6,0.45,0.4,0.5,0.4,0.6,0.45,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.6,0.45,0.4,0.5,0.4,0.6,0.45,0.4,0.5,0.4,0.6,0.45,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.4,0.6,0.4,0.4,0.6,0.4,0.4,0.6,0.4,0.4,0.6,0.4,0.39923618603879996,0.37444851364073567,2100.4375,284.814839085713,291.1672105470923,1.1997300447830013,1.186604134514414
71,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.6,0.5,0.4,0.5,0.4,0.6,0.5,0.4,0.5,0.4,0.6,0.5,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.6,0.5,0.4,0.5,0.4,0.6,0.5,0.4,0.5,0.4,0.6,0.5,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.4,0.6,0.4,0.4,0.6,0.4,0.4,0.6,0.4,0.4,0.6,0.4,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.6,0.5,0.4,0.5,0.4,0.6,0.5,0.4,0.5,0.4,0.6,0.5,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.6,0.5,0.4,0.5,0.4,0.6,0.5,0.4,0.5,0.4,0.6,0.5,0.4,0.5,0.4,0.6,0.4,0.4,0.5,0.4,0.4,0.6,0.4,0.4,0.6,0.4,0.4,0.6,0.4,0.4,0.6,0.4,0.3743842974063705,0.3494100184826056,2146.75,281.86064380265486,288.35858354483275,1.2054295564652397,1.192546526882341
72,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.4,0.6499999999999999,0.4,0.4,0.6499999999999999,0.4,0.4,0.6499999999999999,0.4,0.4,0.6499999999999999,0.4,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.4,0.6499999999999999,0.4,0.4,0.6499999999999999,0.4,0.4,0.6499999999999999,0.4,0.4,0.6499999999999999,0.4,0.4257730555391051,0.39282507550806134,2131.0,286.5887669823751,294.96672966697935,1.1961796084160277,1.1782437036805573
73,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.6499999999999999,0.45,0.4,0.5,0.4,0.6499999999999999,0.45,0.4,0.5,0.4,0.6499999999999999,0.45,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.6499999999999999,0.45,0.4,0.5,0.4,0.6499999999999999,0.45,0.4,0.5,0.4,0.6499999999999999,0.45,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.4,0.6499999999999999,0.4,0.4,0.6499999999999999,0.4,0.4,0.6499999999999999,0.4,0.4,0.6499999999999999,0.4,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.6499999999999999,0.45,0.4,0.5,0.4,0.6499999999999999,0.45,0.4,0.5,0.4,0.6499999999999999,0.45,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.6499999999999999,0.45,0.4,0.5,0.4,0.6499999999999999,0.45,0.4,0.5,0.4,0.6499999999999999,0.45,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.4,0.6499999999999999,0.4,0.4,0.6499999999999999,0.4,0.4,0.6499999999999999,0.4,0.4,0.6499999999999999,0.4,0.3991356974272906,0.36619716828909527,2172.4375,284.838472862556,293.535529391791,1.1996833593995495,1.1814343723720564
74,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.6499999999999999,0.5,0.4,0.5,0.4,0.6499999999999999,0.5,0.4,0.5,0.4,0.6499999999999999,0.5,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.6499999999999999,0.5,0.4,0.5,0.4,0.6499999999999999,0.5,0.4,0.5,0.4,0.6499999999999999,0.5,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.4,0.6499999999999999,0.4,0.4,0.6499999999999999,0.4,0.4,0.6499999999999999,0.4,0.4,0.6499999999999999,0.4,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.6499999999999999,0.5,0.4,0.5,0.4,0.6499999999999999,0.5,0.4,0.5,0.4,0.6499999999999999,0.5,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.6499999999999999,0.5,0.4,0.5,0.4,0.6499999999999999,0.5,0.4,0.5,0.4,0.6499999999999999,0.5,0.4,0.5,0.4,0.6499999999999999,0.4,0.4,0.5,0.4,0.4,0.6499999999999999,0.4,0.4,0.6499999999999999,0.4,0.4,0.6499999999999999,0.4,0.4,0.6499999999999999,0.4,0.3740587082740744,0.3407879011790874,2218.75,281.93831714569353,290.89121026464784,1.205283237247449,1.1871973554575443
75,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.4,0.7,0.4,0.4,0.7,0.4,0.4,0.7,0.4,0.4,0.7,0.4,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.4,0.7,0.4,0.4,0.7,0.4,0.4,0.7,0.4,0.4,0.7,0.4,0.4257730555391048,0.38590461133502657,2203.0,286.5887669823751,296.9751520128696,1.1961796084160274,1.1736860065129349
76,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.7,0.45,0.4,0.5,0.4,0.7,0.45,0.4,0.5,0.4,0.7,0.45,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.7,0.45,0.4,0.5,0.4,0.7,0.45,0.4,0.5,0.4,0.7,0.45,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.4,0.7,0.4,0.4,0.7,0.4,0.4,0.7,0.4,0.4,0.7,0.4,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.7,0.45,0.4,0.5,0.4,0.7,0.45,0.4,0.5,0.4,0.7,0.45,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.7,0.45,0.4,0.5,0.4,0.7,0.45,0.4,0.5,0.4,0.7,0.45,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.4,0.7,0.4,0.4,0.7,0.4,0.4,0.7,0.4,0.4,0.7,0.4,0.39905593688415475,0.3589811923901566,2244.4375,284.85722945086707,295.73424110845616,1.1996462962388137,1.1765128288428546
77,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.7,0.5,0.4,0.5,0.4,0.7,0.5,0.4,0.5,0.4,0.7,0.5,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.7,0.5,0.4,0.5,0.4,0.7,0.5,0.4,0.5,0.4,0.7,0.5,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.4,0.7,0.4,0.4,0.7,0.4,0.4,0.7,0.4,0.4,0.7,0.4,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.7,0.5,0.4,0.5,0.4,0.7,0.5,0.4,0.5,0.4,0.7,0.5,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.7,0.5,0.4,0.5,0.4,0.7,0.5,0.4,0.5,0.4,0.7,0.5,0.4,0.5,0.4,0.7,0.4,0.4,0.5,0.4,0.4,0.7,0.4,0.4,0.7,0.4,0.4,0.7,0.4,0.4,0.7,0.4,0.3737973065884985,0.3331972388944536,2290.75,282.0006624105045,293.27284540319704,1.205165651567981,1.1820146496116763
78,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4207468975322125,0.41448913980749325,1982.5,287.7803526824196,289.23888645448363,1.1937432638934522,1.1907068418536542
79,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.4,0.55,0.4,0.5,0.45,0.4,0.55,0.4,0.5,0.45,0.4,0.55,0.4,0.5,0.45,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.4,0.55,0.4,0.5,0.45,0.4,0.55,0.4,0.5,0.45,0.4,0.55,0.4,0.5,0.45,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.4,0.55,0.4,0.5,0.45,0.4,0.55,0.4,0.5,0.45,0.4,0.55,0.4,0.5,0.45,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.4,0.55,0.4,0.5,0.45,0.4,0.55,0.4,0.5,0.45,0.4,0.55,0.4,0.5,0.45,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.39503890351242943,0.3877884326797337,2023.9375,285.84038709729134,287.59475426735014,1.197688804921679,1.194125399867256
80,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.4,0.55,0.4,0.5,0.5,0.4,0.55,0.4,0.5,0.5,0.4,0.55,0.4,0.5,0.5,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.4,0.55,0.4,0.5,0.5,0.4,0.55,0.4,0.5,0.5,0.4,0.55,0.4,0.5,0.5,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.4,0.55,0.4,0.5,0.5,0.4,0.55,0.4,0.5,0.5,0.4,0.55,0.4,0.5,0.5,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.4,0.55,0.4,0.5,0.5,0.4,0.55,0.4,0.5,0.5,0.4,0.55,0.4,0.5,0.5,0.4,0.55,0.4,0.5,0.4,0.4,0.55,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.4,0.5,0.4,0.3704396584144416,0.36304974493625386,2070.25,282.83432562194434,284.6469643902053,1.2035813417334666,1.2000611723040022
