,he1,hi1,b1,h1,he2,hi2,b2,h2,T,Weight,Mstar,Part Factor
282,0.44999999999999996,0.5499999999999999,0.44999999999999996,0.6,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.6,0.3745145986936508,180.82077300781248,70.75167229984265,1.2030223597916767
283,0.44999999999999996,0.5499999999999999,0.44999999999999996,0.6,0.44999999999999996,0.5499999999999999,0.44999999999999996,0.6,0.37004272502200847,184.75827300781248,71.78203636661136,1.1951968274835005
284,0.44999999999999996,0.5499999999999999,0.44999999999999996,0.6499999999999999,0.44999999999999996,0.49999999999999994,0.44999999999999996,0.6499999999999999,0.3612357693734187,192.07077300781245,71.50111933602162,1.197383167882756
285,0.44999999999999996,0.5499999999999999,0.44999999999999996,0.6499999999999999,0.44999999999999996,0.5499999999999999,0.44999999999999996,0.6499999999999999,0.3567951939084957,196.00827300781248,72.65332629739424,1.1881784485491718
286,0.44999999999999996,0.5999999999999999,0.39999999999999997,0.4,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.4,0.47617822890130446,134.57913472656247,64.80875098680389,1.2355165314574803
287,0.44999999999999996,0.5999999999999999,0.39999999999999997,0.4,0.39999999999999997,0.5999999999999999,0.39999999999999997,0.4,0.4730799982957168,138.89163472656247,65.10663411575153,1.2344954357816813
288,0.44999999999999996,0.5999999999999999,0.39999999999999997,0.45,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.45,0.43825185012446394,144.57913472656247,65.85301990822975,1.2316222075689345
289,0.44999999999999996,0.5999999999999999,0.39999999999999997,0.45,0.39999999999999997,0.5999999999999999,0.39999999999999997,0.45,0.43486365691298745,148.89163472656247,66.25092931214208,1.2299123490893442
290,0.44999999999999996,0.5999999999999999,0.39999999999999997,0.5,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.5,0.4085496159756754,154.57913472656247,66.78579381590504,1.2274261670452826
291,0.44999999999999996,0.5999999999999999,0.39999999999999997,0.5,0.39999999999999997,0.5999999999999999,0.39999999999999997,0.5,0.4049448237048161,158.89163472656247,67.30702723989057,1.2248030863119117
292,0.44999999999999996,0.5999999999999999,0.39999999999999997,0.55,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.55,0.3852040536032882,164.5791347265625,67.60992584263681,1.223190886175659
293,0.44999999999999996,0.5999999999999999,0.39999999999999997,0.55,0.39999999999999997,0.5999999999999999,0.39999999999999997,0.55,0.38142675606979637,168.89163472656247,68.26810355671464,1.2194730491637005
294,0.44999999999999996,0.5999999999999999,0.39999999999999997,0.6,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.6,0.36675991212775255,174.57913472656247,68.33321928158583,1.219089661791098
295,0.44999999999999996,0.5999999999999999,0.39999999999999997,0.6,0.39999999999999997,0.5999999999999999,0.39999999999999997,0.6,0.3628316844691766,178.89163472656244,69.13456101357727,1.2141509372577652
296,0.44999999999999996,0.5999999999999999,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.6499999999999999,0.3520976294860287,184.57913472656247,68.96503650326738,1.2152291335053496
297,0.44999999999999996,0.5999999999999999,0.44999999999999996,0.4,0.44999999999999996,0.5499999999999999,0.44999999999999996,0.4,0.4564656201112179,144.78952300781248,65.84668226739842,1.2316484556021456
298,0.44999999999999996,0.5999999999999999,0.44999999999999996,0.4,0.44999999999999996,0.5999999999999999,0.44999999999999996,0.4,0.45338243531160033,149.10202300781248,66.12646826624756,1.2304601791436094
299,0.44999999999999996,0.5999999999999999,0.44999999999999996,0.45,0.44999999999999996,0.5499999999999999,0.44999999999999996,0.45,0.4198506121780673,156.03952300781248,67.10671991693914,1.2258340319836316
300,0.44999999999999996,0.5999999999999999,0.44999999999999996,0.45,0.44999999999999996,0.5999999999999999,0.44999999999999996,0.45,0.4165876033966746,160.35202300781248,67.48975258653374,1.2238381143411627
301,0.44999999999999996,0.5999999999999999,0.44999999999999996,0.5,0.44999999999999996,0.5499999999999999,0.44999999999999996,0.5,0.3915035165579903,167.28952300781248,68.2483295449027,1.2195889284690544
302,0.44999999999999996,0.5999999999999999,0.44999999999999996,0.5,0.44999999999999996,0.5999999999999999,0.44999999999999996,0.5,0.38816585700788986,171.60202300781248,68.75142405388907,1.216562494840671
303,0.44999999999999996,0.5999999999999999,0.44999999999999996,0.55,0.44999999999999996,0.5499999999999999,0.44999999999999996,0.55,0.3694430932050736,178.53952300781248,69.26389095739091,1.2133166280560763
304,0.44999999999999996,0.5999999999999999,0.44999999999999996,0.55,0.44999999999999996,0.5999999999999999,0.44999999999999996,0.55,0.3660845407761469,182.85202300781248,69.89323441404942,1.2091151566377971
305,0.44999999999999996,0.5999999999999999,0.44999999999999996,0.6,0.44999999999999996,0.5499999999999999,0.44999999999999996,0.6,0.35216668967024306,189.78952300781248,70.1555916011819,1.2072962557928233
306,0.44999999999999996,0.6499999999999999,0.39999999999999997,0.4,0.39999999999999997,0.5999999999999999,0.39999999999999997,0.4,0.4540658826993078,144.36038472656247,64.1382829227588,1.2375428290123036
307,0.44999999999999996,0.6499999999999999,0.39999999999999997,0.45,0.39999999999999997,0.5999999999999999,0.39999999999999997,0.45,0.41786042847387045,154.36038472656247,65.13835106247626,1.234382428144016
308,0.44999999999999996,0.6499999999999999,0.39999999999999997,0.5,0.39999999999999997,0.5999999999999999,0.39999999999999997,0.5,0.3890821312431244,164.36038472656247,66.051171249123,1.2307858851344677
