IML,C,D,1_R_ISDR_SD,1_R_ISDR_NSD,1_R_ISDR_TOTAL,1_R_PFA,1_R_TOTAL,2_R_ISDR_SD,2_R_ISDR_NSD,2_R_ISDR_TOTAL,2_R_PFA,2_R_TOTAL,3_R_ISDR_SD,3_R_ISDR_NSD,3_R_ISDR_TOTAL,3_R_PFA,3_R_TOTAL,4_R_ISDR_SD,4_R_ISDR_NSD,4_R_ISDR_TOTAL,4_R_PFA,4_R_TOTAL,5_R_ISDR_SD,5_R_ISDR_NSD,5_R_ISDR_TOTAL,5_R_PFA,5_R_TOTAL,6_R_ISDR_SD,6_R_ISDR_NSD,6_R_ISDR_TOTAL,6_R_PFA,6_R_TOTAL,R_ISDR_SD_TOTAL,R_ISDR_NSD_TOTAL,R_ISDR_TOTAL_TOTAL,R_PFA_TOTAL,R_TOTAL_TOTAL,E_NC_ND_ISDR_S,E_NC_ND_ISDR_NS,E_NC_ND_ISDR_TOTAL,E_NC_ND_PFA_TOTAL,E_NC_ND_S,E_NC_ND_NS,E_NC_ND,E_NC_D,E_C,E_LT
0.55,0.05551110019688565,0.13066708600391608,10950.468219971073,101554.20542974012,112504.67364971119,28476.888250378786,140981.56190008996,21662.74712577313,106954.64584127531,128617.39296704845,27078.706887309767,155696.0998543582,28988.852583511933,114040.10805649286,143028.96064000478,37176.25251826201,180205.2131582668,26075.29133775499,112476.1240173405,138551.4153550955,38924.52791310314,177475.94326819864,15868.196642816441,100834.43641307521,116702.63305589165,36245.56408338069,152948.19713927235,6492.51266765372,76842.67011267936,83335.18278033308,47791.237009931945,131126.41979026503,110038.06857748129,612702.1898706034,722740.2584480846,215693.1766623663,938433.435110451,90349.5387935079,503074.62670159887,593424.1654951067,177100.33704044393,90349.5387935079,680174.9637420428,770524.5025355506,218335.6125068695,98206.75237123773,1087066.8674136577
0.6000000000000001,0.08976162467072224,0.17021171086789771,20758.985466343947,113706.6924715392,134465.67793788313,30941.618775315033,165407.29671319816,30193.061313712245,113581.89770382515,143774.9590175374,30143.01050600128,173917.96952353866,35795.854172474086,118902.07575110011,154697.9299235742,41779.21310139238,196477.1430249666,29937.479573680153,116628.55666122575,146566.0362349059,47088.05826805494,193654.09450296086,17853.501197716578,105159.53024053283,123013.0314382494,44005.17378286089,167018.2052211103,8414.419062999357,82213.5823492118,90628.00141221116,54740.8935213019,145368.89493351307,142953.30078692635,650192.3351774348,793145.6359643613,248697.96795492643,1041843.6039192877,107973.36345999873,491093.61545738345,599066.9789173823,187842.85454020227,107973.36345999873,678936.4699975858,786909.8334575845,274098.1427656223,158800.62933741248,1219808.6055606194
0.6500000000000001,0.1332912609881503,0.21271886257121753,33287.53851405528,124507.14262720369,157794.68114125897,34792.62428137435,192587.30542263333,39743.878840929465,119569.9742733156,159313.85311424505,33163.29813729648,192477.15125154154,43936.757375648696,123375.909290465,167312.6666661137,43637.64851545228,210950.315181566,37057.54810754311,121270.41888273964,158327.96699028276,48984.17194692473,207312.1389372075,28568.13341304473,114005.3597658611,142573.49317890583,45658.308545568914,188231.80172447476,14349.624186116289,92804.01988864677,107153.64407476305,57094.637247809645,164248.2813225727,196943.4804373376,695532.8247282318,892476.3051655693,263330.6886744264,1155806.9938399957,134383.09229521683,474592.26155773125,608975.353852948,179681.96845976711,134383.09229521683,654274.2300174984,788657.3223127152,326167.5055649737,235810.52824904548,1350635.3561267345
0.7000000000000001,0.18489781680482065,0.2571018588937405,52077.57358942507,135692.62122208747,187770.19481151254,39389.41996969678,227159.61478120933,56576.3648935598,126783.77621984469,183360.14111340448,37687.38645579727,221047.52756920175,56300.98500915931,128563.71245503044,184864.69746418975,47533.38529116209,232398.08275535185,41382.62795799759,124025.43738728577,165408.06534528336,51735.23964137559,217143.30498665897,29822.76400723938,116599.6069125134,146422.37091975278,48336.28930535604,194758.66022510882,13132.804414570155,93271.48562885888,106404.29004342903,60453.04365369024,166857.33369711926,249293.1198719513,724936.6398256207,974229.7596975719,285134.76431707805,1259364.52401465,150956.4314708753,438976.6081261019,589933.0395969771,172659.90546271013,150956.4314708753,611636.513588812,762592.9450596872,370747.9750170718,327109.6059081934,1460450.5259849525
0.7500000000000001,0.24273751860023185,0.3023763688855859,54965.90102019069,138409.21421195893,193375.1152321496,43675.39971074682,237050.51494289644,60971.205438410136,129095.92481830817,190067.13025671832,42448.68162311136,232515.81187982968,60231.723388313636,130662.84429168631,190894.56767999995,51523.65503623558,242418.22271623553,50024.019455866866,127237.30535518688,177261.32481105375,54443.346547397654,231704.67135845142,42801.304017262926,121538.02006745175,164339.3240847147,51784.684438195516,216124.0085229102,15860.536003480269,97640.29369640585,113500.82969988612,64923.68934810266,178424.51904798878,284854.6893235245,744583.6024409978,1029438.2917645226,308799.4567037896,1338237.7484683122,150484.2322297719,393351.7542235451,543835.986453317,163133.87455687157,150484.2322297719,556485.6287804167,706969.8610101886,405093.9921120596,429435.97399136215,1541499.8271136105
0.8,0.3046542432360744,0.34769601223480295,60439.07828152139,142380.41754116476,202819.49582268615,49078.41273489983,251897.90855758596,65635.35935515945,131186.49496072833,196821.8543158878,46337.23466359639,243159.08897948416,66410.36582424819,132694.5315638731,199104.8973881213,54827.82127318834,253932.71866130963,54090.45145659284,129129.58102907398,183220.0324856668,57610.02675922924,240830.05924489605,47582.83864329375,124753.86661251275,172336.7052558065,55177.367574444535,227514.07283025104,21482.850864920954,104311.46776264977,125794.31862757073,68595.9499022724,194390.26852984313,315640.94442573655,764456.3594700027,1080097.3038957394,331626.8129076308,1411724.11680337,143167.412682027,346739.676922339,489907.0896043661,150418.23191332744,143167.412682027,497157.9088356665,640325.3215176935,427722.4375023816,538975.1548467876,1607022.9138668627
0.8500000000000001,0.3684709863522277,0.3923645293026885,62802.64622313304,145437.67031730764,208240.31654044066,49111.87680086378,257352.19334130443,68498.1227917546,133437.36037247555,201935.48316423016,47016.76989715119,248952.25306138134,69092.69679989395,134421.0095400033,203513.70633989724,55102.75817717995,258616.4645170772,56247.358798666726,131126.0924089645,187373.4512076312,58182.994504495335,245556.44571212656,46150.67871431008,125469.47817478879,171620.15688909887,55578.81133231947,227198.96822141833,21816.19661974088,106316.68062525419,128132.87724499506,69415.72633483917,197548.60357983422,324607.69994749926,776208.2914387939,1100815.9913862932,334408.9370468489,1435224.9284331421,124564.77357840724,297861.726904179,422426.50048258627,128325.89471098123,124564.77357840724,426187.62161516026,550752.3951935675,438373.77114696056,651875.7290764183,1641001.8954169464
0.9000000000000001,0.4322042368560969,0.43583266399358644,64214.007392639855,146993.64472965818,211207.65212229802,49759.51825575389,260967.1703780519,70155.56419365329,134598.2456394293,204753.8098330826,47342.24583435277,252096.05566743537,69754.19186468558,135201.14900323175,204955.34086791734,55068.32751649375,260023.66838441108,56944.44017813125,131757.65098968023,188702.09116781148,57960.237489489155,246662.32865730062,46771.28205182881,125528.73365091035,172300.01570273915,55272.46266949179,227572.47837223095,23985.880125922522,107756.89907751033,131742.77920343284,69400.57546206244,201143.35466549528,331825.3658068613,781836.3230904201,1113661.6888972814,334803.3672276437,1448465.0561249251,106294.22437596157,250447.05473246105,356741.27910842263,107248.17300024132,106294.22437596157,357695.2277327024,463989.452108664,437797.6620103637,764628.5934197321,1666415.7075387598
0.9500000000000001,0.4941934079839835,0.47768605021652777,69701.09313233981,148926.08682075195,218627.17995309178,54152.47374256728,272779.6536956591,74367.67989047417,136016.7829567519,210384.46284722607,50589.453613872494,260973.91646109856,74553.57702176891,136795.2447642886,211348.8217860575,59125.01556126349,270473.837347321,66518.98015144074,134666.18468085828,201185.16483229902,62183.055358003956,263368.220190303,58877.44030626668,130234.38525127803,189111.8255575447,59553.27380029566,248665.09935784037,32465.68390669926,114809.12427031362,147274.8081770129,73659.91048514888,220934.7186621618,376484.4544089896,801447.8087442424,1177932.263153232,359263.1825611518,1537195.4457143839,99463.36735957,211734.3674808252,311197.7348403952,94913.68232439524,99463.36735957,306648.04980522045,406111.41716479044,427453.18607650977,874295.9420592423,1707860.5453005424
1.0,0.5531562855455564,0.5176285880059354,71838.53809983171,149924.81756247237,221763.3556623041,56740.53873936661,278503.8944016707,75898.40251010294,136699.59186123198,212597.9943713349,52628.51871373193,265226.5130850668,76493.05596123688,137437.04335399723,213930.0993152341,59841.232355314576,273771.3316705487,69005.96846151323,135108.76633084755,204114.73479236077,62790.83506766027,266905.56986002106,57017.27433539486,129787.41318717701,186804.68752257188,59727.67541555996,246532.36293813185,29907.018864743004,112865.97322351747,142772.99208826048,74299.59597288817,217072.58806114865,380160.2582328226,801823.6055192437,1181983.8637520662,366028.3962645215,1548012.260016588,81941.50352524,172828.77516891132,254770.2786941513,78895.45651686346,81941.50352524,251724.23168577478,333665.73521101475,409199.8084740514,978609.3621724662,1721474.9058575323
1.05,0.6081893910255216,0.5554643008807499,75827.25436488271,151721.1535848706,227548.4079497533,60506.199368199166,288054.6073179525,79398.36319252494,137945.70969619774,217344.07288872267,55875.04713967155,273219.1200283942,80304.50006511027,138658.39598914096,218962.89605425124,62838.2780022319,281801.17405648314,75501.38354493663,136794.48479236252,212295.86833729915,65257.90697203888,277553.775309338,66635.78014232474,132495.17541082148,199130.95555314622,62375.662083153235,261506.61763629946,34071.18444949074,116793.20387911107,150864.3883286018,77778.93171779893,228643.32004640074,411738.46575927,814408.1233525043,1226146.5891117745,384632.0252830937,1610778.614394868,71714.05441559908,141848.56002439818,213562.6144399973,66992.82259253632,71714.05441559908,208841.38261693448,280555.4370325336,385029.3695690455,1075970.4763085966,1741555.2829101756
