,hi1,bx1,hx1,by1,hy1,hi2,bx2,hx2,by2,hy2,hi3,bx3,hx3,by3,hy3,hi4,bx4,hx4,by4,hy4
39,0.39999999999999997,0.35,0.45,0.35,0.6499999999999999,0.39999999999999997,0.35,0.45,0.35,0.6499999999999999,0.39999999999999997,0.35,0.45,0.35,0.6499999999999999,0.39999999999999997,0.35,0.45,0.35,0.6499999999999999
40,0.44999999999999996,0.35,0.45,0.35,0.6499999999999999,0.44999999999999996,0.35,0.45,0.35,0.6499999999999999,0.39999999999999997,0.35,0.45,0.35,0.6,0.39999999999999997,0.35,0.45,0.35,0.6
41,0.44999999999999996,0.35,0.45,0.35,0.6499999999999999,0.44999999999999996,0.35,0.45,0.35,0.6499999999999999,0.44999999999999996,0.35,0.45,0.35,0.6,0.44999999999999996,0.35,0.45,0.35,0.6
42,0.44999999999999996,0.35,0.45,0.35,0.6499999999999999,0.44999999999999996,0.35,0.45,0.35,0.6499999999999999,0.39999999999999997,0.35,0.45,0.35,0.6499999999999999,0.39999999999999997,0.35,0.45,0.35,0.6499999999999999
43,0.44999999999999996,0.35,0.45,0.35,0.6499999999999999,0.44999999999999996,0.35,0.45,0.35,0.6499999999999999,0.44999999999999996,0.35,0.45,0.35,0.6499999999999999,0.44999999999999996,0.35,0.45,0.35,0.6499999999999999
44,0.35,0.35,0.5,0.35,0.45,0.35,0.35,0.5,0.35,0.45,0.35,0.35,0.45,0.35,0.45,0.35,0.35,0.45,0.35,0.45
45,0.35,0.35,0.5,0.35,0.45,0.35,0.35,0.5,0.35,0.45,0.35,0.35,0.5,0.35,0.45,0.35,0.35,0.5,0.35,0.45
46,0.39999999999999997,0.35,0.5,0.35,0.45,0.39999999999999997,0.35,0.5,0.35,0.45,0.35,0.35,0.45,0.35,0.45,0.35,0.35,0.45,0.35,0.45
47,0.39999999999999997,0.35,0.5,0.35,0.45,0.39999999999999997,0.35,0.5,0.35,0.45,0.39999999999999997,0.35,0.45,0.35,0.45,0.39999999999999997,0.35,0.45,0.35,0.45
48,0.39999999999999997,0.35,0.5,0.35,0.45,0.39999999999999997,0.35,0.5,0.35,0.45,0.35,0.35,0.5,0.35,0.45,0.35,0.35,0.5,0.35,0.45
49,0.39999999999999997,0.35,0.5,0.35,0.45,0.39999999999999997,0.35,0.5,0.35,0.45,0.39999999999999997,0.35,0.5,0.35,0.45,0.39999999999999997,0.35,0.5,0.35,0.45
50,0.44999999999999996,0.35,0.5,0.35,0.45,0.44999999999999996,0.35,0.5,0.35,0.45,0.39999999999999997,0.35,0.45,0.35,0.45,0.39999999999999997,0.35,0.45,0.35,0.45
51,0.44999999999999996,0.35,0.5,0.35,0.45,0.44999999999999996,0.35,0.5,0.35,0.45,0.44999999999999996,0.35,0.45,0.35,0.45,0.44999999999999996,0.35,0.45,0.35,0.45
52,0.44999999999999996,0.35,0.5,0.35,0.45,0.44999999999999996,0.35,0.5,0.35,0.45,0.39999999999999997,0.35,0.5,0.35,0.45,0.39999999999999997,0.35,0.5,0.35,0.45
53,0.44999999999999996,0.35,0.5,0.35,0.45,0.44999999999999996,0.35,0.5,0.35,0.45,0.44999999999999996,0.35,0.5,0.35,0.45,0.44999999999999996,0.35,0.5,0.35,0.45
54,0.35,0.35,0.5,0.35,0.5,0.35,0.35,0.5,0.35,0.5,0.35,0.35,0.45,0.35,0.45,0.35,0.35,0.45,0.35,0.45
55,0.35,0.35,0.5,0.35,0.5,0.35,0.35,0.5,0.35,0.5,0.35,0.35,0.45,0.35,0.5,0.35,0.35,0.45,0.35,0.5
