,he1,hi1,b1,h1,he2,hi2,b2,h2,he3,hi3,b3,h3,T,Weight,Mstar,Part Factor
629,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.44999999999999996,0.39999999999999997,0.55,0.5505321733394801,409.1165199999999,100.63739238791001,1.2583993868380967
630,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.55,0.5468976942264548,416.2415199999999,102.12792545426697,1.246885902337918
631,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.6,0.39999999999999997,0.44999999999999996,0.39999999999999997,0.6,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.6,0.5404292267953166,422.6165199999999,98.98481626434051,1.2663672608863277
632,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.6,0.39999999999999997,0.44999999999999996,0.39999999999999997,0.6,0.39999999999999997,0.44999999999999996,0.39999999999999997,0.6,0.5349950617927248,428.9915199999999,101.3389157983454,1.2481397679103778
633,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.6,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.6,0.39999999999999997,0.44999999999999996,0.39999999999999997,0.6,0.5224059039767728,436.1165199999999,101.93397939138582,1.2527324574579397
634,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.6,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.6,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.6,0.5188144140681467,443.2415199999999,103.6387818760582,1.2393431487465394
635,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.44999999999999996,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.6499999999999999,0.5190067522020225,449.6165199999999,99.73208651649817,1.2636954728617902
636,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.44999999999999996,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.44999999999999996,0.39999999999999997,0.6499999999999999,0.5135976415184118,455.9915199999999,102.28317369976332,1.24378077484701
637,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.44999999999999996,0.39999999999999997,0.6499999999999999,0.5005817405054223,463.11651999999987,103.02684540181684,1.24789280632288
638,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.6499999999999999,0.4969979157896016,470.2415199999998,104.9268469886569,1.2328091424737075
639,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.7,0.39999999999999997,0.44999999999999996,0.39999999999999997,0.7,0.39999999999999997,0.39999999999999997,0.39999999999999997,0.7,0.5022574436293018,476.6165199999999,100.35073769947303,1.2614833415629532
640,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.7,0.39999999999999997,0.44999999999999996,0.39999999999999997,0.7,0.39999999999999997,0.44999999999999996,0.39999999999999997,0.7,0.4968677862015805,482.9915199999999,103.0686147531758,1.2401427627488624
641,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.7,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.7,0.39999999999999997,0.44999999999999996,0.39999999999999997,0.7,0.4834914757879777,490.1165199999999,103.94612641817929,1.2437603916438529
642,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.7,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.7,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.7,0.47989598174049297,497.2415199999999,106.0215141468055,1.2271671080520528
643,0.39999999999999997,0.5499999999999999,0.3,0.4,0.35,0.49999999999999994,0.3,0.4,0.3,0.44999999999999996,0.3,0.4,0.7423500658697397,283.02278328125,89.7588068694453,1.3022202456281013
644,0.39999999999999997,0.5499999999999999,0.3,0.4,0.35,0.49999999999999994,0.3,0.4,0.3,0.49999999999999994,0.3,0.4,0.7374849774993626,290.14778328125,90.41816405012094,1.298255316907681
645,0.39999999999999997,0.5499999999999999,0.3,0.4,0.35,0.5499999999999999,0.3,0.4,0.3,0.49999999999999994,0.3,0.4,0.7307518203632262,298.02278328125,90.2966566755729,1.302885537072983
646,0.39999999999999997,0.5499999999999999,0.3,0.45,0.35,0.49999999999999994,0.3,0.45,0.3,0.44999999999999996,0.3,0.45,0.6739727082050431,303.27278328125,91.30781346874883,1.2966543139400648
647,0.39999999999999997,0.5499999999999999,0.3,0.45,0.35,0.49999999999999994,0.3,0.45,0.3,0.49999999999999994,0.3,0.45,0.6690801979443046,310.39778328125,92.26517833760062,1.2903564340706029
648,0.39999999999999997,0.5499999999999999,0.3,0.45,0.35,0.5499999999999999,0.3,0.45,0.3,0.49999999999999994,0.3,0.45,0.6616487464654502,318.27278328125,92.11958995509835,1.295947065522629
649,0.39999999999999997,0.5499999999999999,0.3,0.5,0.35,0.49999999999999994,0.3,0.5,0.3,0.44999999999999996,0.3,0.5,0.6204127079195324,323.52278328125,92.53772267973211,1.292551678426811
650,0.39999999999999997,0.5499999999999999,0.3,0.5,0.35,0.49999999999999994,0.3,0.5,0.3,0.49999999999999994,0.3,0.5,0.6154553206211404,330.64778328125,93.8117808019322,1.2836976980753467
651,0.39999999999999997,0.5499999999999999,0.3,0.5,0.35,0.5499999999999999,0.3,0.5,0.3,0.49999999999999994,0.3,0.5,0.6073401088651239,338.52278328125,93.69111363674676,1.2900310119914018
652,0.39999999999999997,0.5499999999999999,0.3,0.55,0.35,0.49999999999999994,0.3,0.55,0.3,0.44999999999999996,0.3,0.55,0.5781960131107602,343.77278328125,93.51183931042273,1.2896361805995218
653,0.39999999999999997,0.5499999999999999,0.3,0.55,0.35,0.49999999999999994,0.3,0.55,0.3,0.49999999999999994,0.3,0.55,0.5731154205561133,350.89778328125,95.11011780579365,1.2781347821900362
654,0.39999999999999997,0.5499999999999999,0.3,0.55,0.35,0.5499999999999999,0.3,0.55,0.3,0.49999999999999994,0.3,0.55,0.5643414843503338,358.77278328125,95.04744983902245,1.2850196051117746
655,0.39999999999999997,0.5499999999999999,0.3,0.6,0.35,0.49999999999999994,0.3,0.6,0.3,0.44999999999999996,0.3,0.6,0.5447005353764405,364.02278328125,94.2860387410982,1.2876194996201689
656,0.39999999999999997,0.5499999999999999,0.3,0.6,0.35,0.49999999999999994,0.3,0.6,0.3,0.49999999999999994,0.3,0.6,0.5394500510477771,371.14778328125,96.20765940048511,1.273471923207468
657,0.39999999999999997,0.5499999999999999,0.3,0.6,0.35,0.5499999999999999,0.3,0.6,0.3,0.49999999999999994,0.3,0.6,0.5300408165275373,379.02278328125,96.22423945714556,1.2807474916269839
658,0.39999999999999997,0.5499999999999999,0.35,0.45,0.35,0.49999999999999994,0.35,0.45,0.35,0.44999999999999996,0.35,0.45,0.6418999830832983,333.7032465625,93.16554705659053,1.2858466959210075
659,0.39999999999999997,0.5499999999999999,0.35,0.45,0.35,0.49999999999999994,0.35,0.45,0.35,0.49999999999999994,0.35,0.45,0.6374930893777732,340.8282465625,94.1231020696058,1.2793166002261764
660,0.39999999999999997,0.5499999999999999,0.35,0.45,0.35,0.5499999999999999,0.35,0.45,0.35,0.49999999999999994,0.35,0.45,0.6293028946896817,348.7032465625,94.03025802397738,1.285090274813601
661,0.39999999999999997,0.5499999999999999,0.35,0.45,0.35,0.5499999999999999,0.35,0.45,0.35,0.5499999999999999,0.35,0.45,0.625928683617146,356.5782465625,94.5936890509127,1.2815226109777509
662,0.39999999999999997,0.5499999999999999,0.35,0.45,0.39999999999999997,0.49999999999999994,0.35,0.45,0.35,0.44999999999999996,0.35,0.45,0.6341184159382177,333.81613328124996,93.1495106659925,1.2904581925140512
663,0.39999999999999997,0.5499999999999999,0.35,0.45,0.39999999999999997,0.49999999999999994,0.35,0.45,0.35,0.49999999999999994,0.35,0.45,0.62959041389096,340.94113328124996,94.19538467355677,1.2832793204695268
664,0.39999999999999997,0.5499999999999999,0.35,0.45,0.39999999999999997,0.5499999999999999,0.35,0.45,0.35,0.49999999999999994,0.35,0.45,0.6225379567711428,348.81613328125,94.07588063816897,1.2885135662019844
665,0.39999999999999997,0.5499999999999999,0.35,0.45,0.39999999999999997,0.5499999999999999,0.35,0.45,0.35,0.5499999999999999,0.35,0.45,0.6192094992186901,356.69113328125,94.70223711362962,1.2844162653182354
666,0.39999999999999997,0.5499999999999999,0.35,0.5,0.35,0.49999999999999994,0.35,0.5,0.35,0.44999999999999996,0.35,0.5,0.5920693728184161,357.3282465625,94.50871873774999,1.280598345354649
667,0.39999999999999997,0.5499999999999999,0.35,0.5,0.35,0.49999999999999994,0.35,0.5,0.35,0.49999999999999994,0.35,0.5,0.587761920412895,364.4532465625,95.74403448185947,1.271708480180094
668,0.39999999999999997,0.5499999999999999,0.35,0.5,0.35,0.5499999999999999,0.35,0.5,0.35,0.49999999999999994,0.35,0.5,0.5788454136035786,372.3282465625,95.72142973625161,1.2780102269646918
669,0.39999999999999997,0.5499999999999999,0.35,0.5,0.35,0.5499999999999999,0.35,0.5,0.35,0.5499999999999999,0.35,0.5,0.5756235582685997,380.20324656249994,96.50317908431703,1.2726066994638683
670,0.39999999999999997,0.5499999999999999,0.35,0.5,0.39999999999999997,0.49999999999999994,0.35,0.5,0.35,0.44999999999999996,0.35,0.5,0.5836886288832029,357.44113328125,94.54533107293359,1.2856069686494283
671,0.39999999999999997,0.5499999999999999,0.35,0.5,0.39999999999999997,0.49999999999999994,0.35,0.5,0.35,0.49999999999999994,0.35,0.5,0.5791754704487799,364.56613328125,95.89454648307371,1.275905242017739
672,0.39999999999999997,0.5499999999999999,0.35,0.5,0.39999999999999997,0.5499999999999999,0.35,0.5,0.35,0.49999999999999994,0.35,0.5,0.571580990642254,372.4411332812499,95.83599828065344,1.2815533840770814
673,0.39999999999999997,0.5499999999999999,0.35,0.5,0.39999999999999997,0.5499999999999999,0.35,0.5,0.35,0.5499999999999999,0.35,0.5,0.5683434182482632,380.3161332812499,96.69631840078961,1.2755079548328103
674,0.39999999999999997,0.5499999999999999,0.35,0.55,0.35,0.49999999999999994,0.35,0.55,0.35,0.44999999999999996,0.35,0.55,0.5531511990216451,380.9532465625,95.57512862079898,1.2767232113620306
675,0.39999999999999997,0.5499999999999999,0.35,0.55,0.35,0.49999999999999994,0.35,0.55,0.35,0.49999999999999994,0.35,0.55,0.5488545776414541,388.07824656249994,97.08616295071135,1.2654790981809463
676,0.39999999999999997,0.5499999999999999,0.35,0.55,0.35,0.5499999999999999,0.35,0.55,0.35,0.49999999999999994,0.35,0.55,0.5392635544698555,395.95324656249994,97.16207803198233,1.2721048780386581
677,0.39999999999999997,0.5499999999999999,0.35,0.55,0.35,0.5499999999999999,0.35,0.55,0.35,0.5499999999999999,0.35,0.55,0.5361359411607624,403.8282465625,98.16555528403747,1.2647923817693791
678,0.39999999999999997,0.5499999999999999,0.35,0.55,0.39999999999999997,0.49999999999999994,0.35,0.55,0.35,0.44999999999999996,0.35,0.55,0.5443504235624939,381.0661332812499,95.67119853550794,1.2819888955650482
679,0.39999999999999997,0.5499999999999999,0.35,0.55,0.39999999999999997,0.49999999999999994,0.35,0.55,0.35,0.49999999999999994,0.35,0.55,0.5397830386372602,388.1911332812499,97.32328784555204,1.2697561411939438
680,0.39999999999999997,0.5499999999999999,0.35,0.55,0.39999999999999997,0.5499999999999999,0.35,0.55,0.35,0.49999999999999994,0.35,0.55,0.5317029626300733,396.0661332812499,97.35391915077773,1.2755943063057997
681,0.39999999999999997,0.5499999999999999,0.35,0.55,0.39999999999999997,0.5499999999999999,0.35,0.55,0.35,0.5499999999999999,0.35,0.55,0.5285056909875624,403.9411332812499,98.45306698157964,1.2675193129677405
682,0.39999999999999997,0.5499999999999999,0.35,0.6,0.35,0.49999999999999994,0.35,0.6,0.35,0.44999999999999996,0.35,0.6,0.5225312984752838,404.57824656249994,96.42359440987458,1.2739030601220305
683,0.39999999999999997,0.5499999999999999,0.35,0.6,0.35,0.49999999999999994,0.35,0.6,0.35,0.49999999999999994,0.35,0.6,0.5181780170147717,411.7032465624999,98.20360318966976,1.2603719496001633
684,0.39999999999999997,0.5499999999999999,0.35,0.6,0.35,0.5499999999999999,0.35,0.6,0.35,0.49999999999999994,0.35,0.6,0.5079524731979075,419.5782465624999,98.3933699454453,1.2671652640871198
685,0.39999999999999997,0.5499999999999999,0.35,0.6,0.35,0.5499999999999999,0.35,0.6,0.35,0.5499999999999999,0.35,0.6,0.5048598582844509,427.4532465624999,99.61736381959668,1.2579406121774626
686,0.39999999999999997,0.5499999999999999,0.35,0.6,0.39999999999999997,0.49999999999999994,0.35,0.6,0.35,0.44999999999999996,0.35,0.6,0.5134636633553029,404.69113328124996,96.57854634714401,1.2793180024075606
687,0.39999999999999997,0.5499999999999999,0.35,0.6,0.39999999999999997,0.49999999999999994,0.35,0.6,0.35,0.49999999999999994,0.35,0.6,0.5087951961519908,411.8161332812499,98.52630420623825,1.264619869736815
688,0.39999999999999997,0.5499999999999999,0.35,0.6,0.39999999999999997,0.5499999999999999,0.35,0.6,0.35,0.49999999999999994,0.35,0.6,0.5002670834681384,419.6911332812499,98.6611755441798,1.2704790130617676
689,0.39999999999999997,0.5499999999999999,0.35,0.6,0.39999999999999997,0.5499999999999999,0.35,0.6,0.35,0.5499999999999999,0.35,0.6,0.49706297106757363,427.5661332812499,99.99805503140607,1.260370062737028
690,0.39999999999999997,0.5499999999999999,0.35,0.6499999999999999,0.35,0.49999999999999994,0.35,0.6499999999999999,0.35,0.44999999999999996,0.35,0.6499999999999999,0.4982549573842905,428.2032465624999,97.1014046515122,1.2718693185940213
691,0.39999999999999997,0.5499999999999999,0.35,0.6499999999999999,0.35,0.49999999999999994,0.35,0.6499999999999999,0.35,0.49999999999999994,0.35,0.6499999999999999,0.4938021831961484,435.3282465624999,99.13962451818728,1.2561594226707204
692,0.39999999999999997,0.5499999999999999,0.35,0.6499999999999999,0.35,0.5499999999999999,0.35,0.6499999999999999,0.35,0.49999999999999994,0.35,0.6499999999999999,0.4829780821943737,443.2032465624999,99.44981613521443,1.2630015073032115
693,0.39999999999999997,0.5499999999999999,0.35,0.6499999999999999,0.35,0.5499999999999999,0.35,0.6499999999999999,0.35,0.5499999999999999,0.35,0.6499999999999999,0.4798738055890101,451.0782465624999,100.88981491287888,1.251906400019004
694,0.39999999999999997,0.5499999999999999,0.35,0.6499999999999999,0.39999999999999997,0.49999999999999994,0.35,0.6499999999999999,0.35,0.44999999999999996,0.35,0.6499999999999999,0.4890438949009007,428.3161332812499,97.31063430926872,1.277352986605186
695,0.39999999999999997,0.5499999999999999,0.35,0.6499999999999999,0.39999999999999997,0.49999999999999994,0.35,0.6499999999999999,0.35,0.49999999999999994,0.35,0.6499999999999999,0.4842496028562296,435.4411332812499,99.54123334254388,1.2603069350932081
696,0.39999999999999997,0.5499999999999999,0.35,0.6499999999999999,0.39999999999999997,0.5499999999999999,0.35,0.6499999999999999,0.35,0.49999999999999994,0.35,0.6499999999999999,0.4753005359389081,443.3161332812499,99.78639249441443,1.2660652926028624
697,0.39999999999999997,0.5499999999999999,0.35,0.6499999999999999,0.39999999999999997,0.5499999999999999,0.35,0.6499999999999999,0.35,0.5499999999999999,0.35,0.6499999999999999,0.4720558963222026,451.1911332812499,101.35537454977194,1.2539705888800055
698,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.5,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.44999999999999996,0.39999999999999997,0.5,0.5614655449419567,391.3040199999999,96.15786099779442,1.275874985720659
699,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.5,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.5,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.5,0.5574253417128127,398.4290199999999,97.46989640413608,1.2662278706074672
700,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.5,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.5,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.5,0.5493218673845406,406.3040199999999,97.52921519515665,1.2714676321326683
701,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.5,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.5,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.5,0.5463765986117164,414.1790199999999,98.38879197087519,1.265289969238634
702,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.55,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.44999999999999996,0.39999999999999997,0.55,0.5248483385089207,418.3040199999999,97.40831478861877,1.2710145932338246
703,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.55,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.55,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.55,0.5208687230720966,425.4290199999999,98.96978276237954,1.2592053945454418
704,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.55,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.55,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.55,0.5122566777429987,433.3040199999999,99.15300815419523,1.2644037156819699
705,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.55,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.55,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.55,0.5094276555386166,441.1790199999999,100.21904992406701,1.2564111395872024
706,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.6,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.6,0.39999999999999997,0.44999999999999996,0.39999999999999997,0.6,0.4962838867661761,445.3040199999999,98.43180661045723,1.2671680569028156
707,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.6,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.6,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.6,0.49231083038852574,452.4290199999999,100.22779137021904,1.2533369934233867
708,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.6,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.6,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.6,0.483238353617308,460.3040199999999,100.54477572636833,1.2583371531882215
709,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.6,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.6,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.6,0.4804669631386243,468.1790199999999,101.8100409192221,1.2485920296381188
710,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.44999999999999996,0.39999999999999997,0.6499999999999999,0.47382878028505043,472.3040199999999,99.27052701401489,1.264109947546255
711,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.6499999999999999,0.46983091881984185,479.4290199999999,101.28352257679202,1.2484217936371589
712,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.6499999999999999,0.46033468861062604,487.3040199999999,101.73488779253832,1.2531240855902714
713,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.6499999999999999,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.6499999999999999,0.45757863818527145,495.1790199999999,103.18996349840505,1.2417192028626187
714,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.7,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.7,0.39999999999999997,0.44999999999999996,0.39999999999999997,0.7,0.4560350506572008,499.3040199999999,99.95900689367976,1.261664117500082
715,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.7,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.7,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.7,0.4519962482219547,506.4290199999999,102.16993436987134,1.2442944064998644
716,0.39999999999999997,0.5999999999999999,0.3,0.4,0.35,0.5499999999999999,0.3,0.4,0.3,0.49999999999999994,0.3,0.4,0.7012116380281428,308.08528328124993,88.26843923716382,1.308410767411267
717,0.39999999999999997,0.5999999999999999,0.3,0.45,0.35,0.5499999999999999,0.3,0.45,0.3,0.49999999999999994,0.3,0.45,0.6363647015543457,328.33528328125,89.94815252565007,1.3021272986815242
718,0.39999999999999997,0.5999999999999999,0.3,0.5,0.35,0.5499999999999999,0.3,0.5,0.3,0.49999999999999994,0.3,0.5,0.5846409952767503,348.58528328124993,91.3519495860279,1.2969509501518153
719,0.39999999999999997,0.5999999999999999,0.3,0.55,0.35,0.5499999999999999,0.3,0.55,0.3,0.49999999999999994,0.3,0.55,0.5431149922117524,368.83528328124993,92.51952929400574,1.2928029419847749
720,0.39999999999999997,0.5999999999999999,0.3,0.6,0.35,0.5499999999999999,0.3,0.6,0.3,0.49999999999999994,0.3,0.6,0.5095468882182157,389.08528328124993,93.49212160720157,1.2895255730796633
721,0.39999999999999997,0.5999999999999999,0.35,0.45,0.35,0.5499999999999999,0.35,0.45,0.35,0.49999999999999994,0.35,0.45,0.6052015933467367,358.76574656249994,91.79978802472772,1.2917403141646342
722,0.39999999999999997,0.5999999999999999,0.35,0.45,0.35,0.5499999999999999,0.35,0.45,0.35,0.5499999999999999,0.35,0.45,0.6017203376478195,366.64074656249994,92.38459422775682,1.2881339024317304
723,0.39999999999999997,0.5999999999999999,0.35,0.45,0.39999999999999997,0.5499999999999999,0.35,0.45,0.35,0.49999999999999994,0.35,0.45,0.5981002246190582,358.87863328124996,91.78555114816797,1.2957450735691238
724,0.39999999999999997,0.5999999999999999,0.35,0.45,0.39999999999999997,0.5499999999999999,0.35,0.45,0.35,0.5499999999999999,0.35,0.45,0.5946478352458591,366.7536332812499,92.43606866226354,1.291619020074131
725,0.39999999999999997,0.5999999999999999,0.35,0.45,0.39999999999999997,0.5999999999999999,0.35,0.45,0.35,0.5499999999999999,0.35,0.45,0.5896352539643965,375.3786332812499,92.29494973769984,1.2959669616746807
726,0.39999999999999997,0.5999999999999999,0.35,0.5,0.35,0.5499999999999999,0.35,0.5,0.35,0.49999999999999994,0.35,0.5,0.5568033426699569,382.3907465624999,93.30540257303241,1.2855010184457938
727,0.39999999999999997,0.5999999999999999,0.35,0.5,0.35,0.5499999999999999,0.35,0.5,0.35,0.5499999999999999,0.35,0.5,0.553421237587026,390.2657465624999,94.11339575912801,1.2800580464081592
728,0.39999999999999997,0.5999999999999999,0.35,0.5,0.39999999999999997,0.5499999999999999,0.35,0.5,0.35,0.49999999999999994,0.35,0.5,0.5490361643254897,382.5036332812499,93.33640432498035,1.2899121674507945
729,0.39999999999999997,0.5999999999999999,0.35,0.5,0.39999999999999997,0.5499999999999999,0.35,0.5,0.35,0.5499999999999999,0.35,0.5,0.5456200698999734,390.3786332812499,94.22731180167155,1.2838324739169893
730,0.39999999999999997,0.5999999999999999,0.35,0.5,0.39999999999999997,0.5999999999999999,0.35,0.5,0.35,0.5499999999999999,0.35,0.5,0.5401753406829348,399.0036332812499,94.09600747347037,1.288760921581376
731,0.39999999999999997,0.5999999999999999,0.35,0.55,0.35,0.5499999999999999,0.35,0.55,0.35,0.49999999999999994,0.35,0.55,0.5182902847282468,406.0157465624999,94.54099628132155,1.2805731976676893
732,0.39999999999999997,0.5999999999999999,0.35,0.55,0.35,0.5499999999999999,0.35,0.55,0.35,0.5499999999999999,0.35,0.55,0.5149638185238307,413.8907465624999,95.5783520612705,1.2731932434999083
733,0.39999999999999997,0.5999999999999999,0.35,0.55,0.39999999999999997,0.5499999999999999,0.35,0.55,0.35,0.49999999999999994,0.35,0.55,0.5100808862755308,406.1286332812499,94.62778077143489,1.2852343018422456
734,0.39999999999999997,0.5999999999999999,0.35,0.55,0.39999999999999997,0.5499999999999999,0.35,0.55,0.35,0.5499999999999999,0.35,0.55,0.5066626930350295,414.0036332812499,95.76710950005727,1.2770903742516515
735,0.39999999999999997,0.5999999999999999,0.35,0.55,0.39999999999999997,0.5999999999999999,0.35,0.55,0.35,0.5499999999999999,0.35,0.55,0.5008188616951582,422.6286332812499,95.68164192784474,1.2823912908119115
736,0.39999999999999997,0.5999999999999999,0.35,0.6,0.35,0.5499999999999999,0.35,0.6,0.35,0.49999999999999994,0.35,0.6,0.48740348049606524,429.6407465624999,95.55515250462038,1.2767404109304807
737,0.39999999999999997,0.5999999999999999,0.35,0.6,0.35,0.5499999999999999,0.35,0.6,0.35,0.5499999999999999,0.35,0.6,0.48407979180071503,437.5157465624999,96.82307793013754,1.2673967328104
738,0.39999999999999997,0.5999999999999999,0.35,0.6,0.39999999999999997,0.5499999999999999,0.35,0.6,0.35,0.49999999999999994,0.35,0.6,0.47895222532839665,429.7536332812499,95.69964397679631,1.2815270002857384
739,0.39999999999999997,0.5999999999999999,0.35,0.6,0.39999999999999997,0.5499999999999999,0.35,0.6,0.35,0.5499999999999999,0.35,0.6,0.47549017837908153,437.6286332812499,97.08915822989348,1.271288121104043
740,0.39999999999999997,0.5999999999999999,0.35,0.6,0.39999999999999997,0.5999999999999999,0.35,0.6,0.35,0.5499999999999999,0.35,0.6,0.46927089685070644,446.2536332812499,97.07350167429614,1.2767886150809395
741,0.39999999999999997,0.5999999999999999,0.35,0.6499999999999999,0.35,0.5499999999999999,0.35,0.6499999999999999,0.35,0.49999999999999994,0.35,0.6499999999999999,0.46243964829754197,453.2657465624999,96.38983568933718,1.273784514904515
742,0.39999999999999997,0.5999999999999999,0.35,0.6499999999999999,0.35,0.5499999999999999,0.35,0.6499999999999999,0.35,0.5499999999999999,0.35,0.6499999999999999,0.45907457450620015,461.1407465624999,97.88601220992975,1.2624983908689196
743,0.39999999999999997,0.5999999999999999,0.35,0.6499999999999999,0.39999999999999997,0.5499999999999999,0.35,0.6499999999999999,0.35,0.49999999999999994,0.35,0.6499999999999999,0.4539106793081066,453.3786332812499,96.5885251045331,1.2786038403234592
744,0.39999999999999997,0.5999999999999999,0.35,0.6499999999999999,0.39999999999999997,0.5499999999999999,0.35,0.6499999999999999,0.35,0.5499999999999999,0.35,0.6499999999999999,0.45037334590754924,461.2536332812499,98.22516654293138,1.266294806014515
745,0.39999999999999997,0.5999999999999999,0.39999999999999997,0.5,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.5,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.5,0.5271177677963973,416.3665199999999,94.95052946460494,1.2804122411138492
746,0.39999999999999997,0.5999999999999999,0.39999999999999997,0.5,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.5,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.5,0.5239971046221967,424.2415199999999,95.84145100902785,1.274165924588519
747,0.39999999999999997,0.5999999999999999,0.39999999999999997,0.5,0.39999999999999997,0.5999999999999999,0.39999999999999997,0.5,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.5,0.5181205067299224,432.8665199999999,95.77207246131157,1.279037844469538
748,0.39999999999999997,0.5999999999999999,0.39999999999999997,0.5,0.39999999999999997,0.5999999999999999,0.39999999999999997,0.5,0.39999999999999997,0.5999999999999999,0.39999999999999997,0.5,0.5156864837570504,441.4915199999999,96.33481439165128,1.2752990636097694
749,0.39999999999999997,0.5999999999999999,0.39999999999999997,0.55,0.39999999999999997,0.5499999999999999,0.39999999999999997,0.55,0.39999999999999997,0.49999999999999994,0.39999999999999997,0.55,0.4906593925333043,443.3665199999999,96.33854948457784,1.274725228533444
